#label,#id,sentence_length,characters_per_word,syllables_per_word,text_length,noun_phrases_per_sent,tree_height,sub_clauses_per_sent,sents_with_verb_as_root,sents_with_nouns_as_root,POS_verbs,POS_aux_verbs,POS_nouns,POS_adjectives,POS_punctuations,POS_determiners,POS_pronouns,POS_conjunctions,POS_numerales,POS_adpositions,ttr,lexical_complexity_score,verbs_in_sentence,pronouns_per_sentence,articles_per_sentence,semantic_similarity_nouns,semantic_similarity_verbs,"semantic_similarity_adjectives
"

1.0,wiki_65,15.538462,6.30198,2.326733,202,5.307692,5.461538,1.076923,0.538462,0.076923,0.079208,0.024752,0.217822,0.158416,0.168724,0.178218,0.034653,0.074257,0.227723,0.074257,0.673267,9.255285,1.230769,0.538462,2.153846,0.174931,0.475059,"0.182774
"

1.0,wiki_66,13.291667,6.793103,2.30094,319,4.333333,5.416667,0.916667,0.333333,0.0,0.097179,0.043887,0.275862,0.122257,0.137838,0.109718,0.018809,0.059561,0.200627,0.163009,0.570533,8.912972,1.291667,0.25,0.75,0.199852,0.366121,"0.25141
"

1.0,wiki_67,20.5,4.719512,1.682927,82,4.75,6.25,0.25,0.75,0.0,0.060976,0.012195,0.170732,0.060976,0.154639,0.097561,0.02439,0.036585,0.353659,0.146341,0.804878,9.014234,1.25,0.5,1.5,0.15647,0.430269,"0.021539
"

1.0,wiki_68,16.181818,6.162921,2.213483,178,5.454545,6.727273,1.181818,0.0,0.181818,0.134831,0.05618,0.292135,0.11236,0.183486,0.146067,0.044944,0.089888,0.241573,0.08427,0.657303,8.816964,2.090909,0.727273,1.363636,0.224543,0.272036,"0.200193
"

1.0,wiki_69,18.222222,6.884146,2.341463,328,5.555556,7.166667,1.166667,0.222222,0.0,0.070122,0.033537,0.246951,0.170732,0.117647,0.134146,0.021341,0.082317,0.170732,0.109756,0.584098,9.352014,1.277778,0.388889,2.111111,0.222633,0.477364,"0.196702
"

1.0,wiki_70,15.28,6.712042,2.303665,382,5.2,5.32,0.68,0.24,0.0,0.065445,0.041885,0.295812,0.115183,0.117783,0.175393,0.015707,0.057592,0.196335,0.10733,0.535433,9.392201,1.0,0.24,2.24,0.201529,0.402006,"0.138465
"

1.0,wiki_71,12.0,6.333333,2.583333,12,6.0,6,0.0,0.0,0.0,0.083333,0.083333,0.333333,0.0,0.294118,0.333333,0.0,0.0,0.416667,0.083333,0.833333,7.75282,1.0,0.0,3.0,0.138074,0.0,"0.0
"

1.0,wiki_72,12.333333,6.135135,2.337838,74,4.166667,5,0.666667,0.5,0.0,0.121622,0.040541,0.243243,0.108108,0.195652,0.108108,0.040541,0.054054,0.27027,0.148649,0.808219,8.32347,1.5,0.5,1.0,0.110328,0.438323,"0.220694
"

1.0,wiki_73,20.666667,5.846774,2.004032,248,6.25,7.25,0.25,0.416667,0.0,0.076613,0.032258,0.266129,0.092742,0.074349,0.181452,0.016129,0.048387,0.141129,0.153226,0.574899,9.50465,1.583333,0.333333,3.25,0.203397,0.316288,"0.190001
"

1.0,wiki_74,21.0,5.714286,2.047619,42,6.0,7.5,1.0,0.5,0.0,0.095238,0.047619,0.261905,0.119048,0.125,0.190476,0.02381,0.047619,0.166667,0.190476,0.857143,8.438127,2.0,0.5,2.5,0.077518,0.507093,"0.115533
"

1.0,wiki_75,13.444444,6.206612,2.190083,242,4.444444,5.666667,0.555556,0.555556,0.0,0.090909,0.020661,0.301653,0.123967,0.12,0.128099,0.03719,0.049587,0.181818,0.165289,0.599174,8.854513,1.222222,0.5,1.222222,0.200767,0.42699,"0.233184
"

1.0,wiki_76,14.333333,5.767442,2.27907,43,4.666667,6.666667,0.666667,0.666667,0.0,0.139535,0.046512,0.325581,0.093023,0.173077,0.186047,0.023256,0.046512,0.209302,0.116279,0.790698,8.860033,2.0,0.333333,2.333333,0.116761,0.145994,"0.174863
"

1.0,wiki_77,15.875,6.149606,2.354331,127,4.75,5.75,1.375,0.25,0.0,0.11811,0.055118,0.275591,0.141732,0.183544,0.11811,0.023622,0.055118,0.307087,0.141732,0.648,8.947812,1.875,0.375,1.5,0.212124,0.50086,"0.102118
"

1.0,wiki_78,13.833333,6.385542,2.216867,83,5.0,5.833333,0.333333,0.333333,0.0,0.108434,0.048193,0.349398,0.096386,0.115789,0.192771,0.012048,0.048193,0.216867,0.120482,0.674699,7.71889,1.333333,0.166667,1.666667,0.24004,0.239588,"0.132767
"

1.0,wiki_79,19.166667,5.695652,2.034783,115,6.666667,6.666667,1.666667,0.666667,0.0,0.095652,0.008696,0.156522,0.104348,0.135338,0.191304,0.043478,0.043478,0.182609,0.156522,0.684211,9.619,1.833333,0.833333,3.0,0.204224,0.346223,"0.151742
"

1.0,wiki_80,18.4,6.336957,2.206522,92,5.6,6.2,1.4,0.2,0.0,0.130435,0.065217,0.271739,0.119565,0.115385,0.152174,0.01087,0.097826,0.152174,0.097826,0.673913,9.190064,2.4,0.2,2.4,0.171592,0.466283,"0.184757
"

1.0,wiki_81,11.923077,5.729032,2.058065,155,4.076923,4.615385,0.538462,0.307692,0.0,0.083871,0.032258,0.251613,0.116129,0.133333,0.135484,0.019355,0.064516,0.193548,0.154839,0.541935,8.703507,1.0,0.230769,1.461538,0.313981,0.303526,"0.260745
"

1.0,wiki_82,24.785714,6.314121,2.123919,347,7.857143,6.714286,0.642857,0.428571,0.0,0.112392,0.034582,0.198847,0.103746,0.08971,0.135447,0.048991,0.0317,0.164265,0.103746,0.608069,9.308051,2.785714,1.214286,2.428571,0.178628,0.556291,"0.190319
"

1.0,wiki_83,14.611111,6.353612,2.277567,263,4.944444,5.055556,1.111111,0.555556,0.0,0.114068,0.022814,0.285171,0.106464,0.134868,0.110266,0.053232,0.045627,0.18251,0.190114,0.631179,8.762105,1.611111,0.777778,0.888889,0.178011,0.390218,"0.209567
"

1.0,wiki_84,14.3,6.608392,2.496503,143,4.5,5,0.4,0.6,0.0,0.083916,0.013986,0.286713,0.118881,0.182857,0.188811,0.027972,0.048951,0.286713,0.132867,0.678322,9.053166,1.2,0.4,2.2,0.214932,0.138233,"0.159761
"

1.0,wiki_85,17.333333,6.99359,2.538462,156,5.111111,6.888889,1.555556,0.444444,0.0,0.121795,0.044872,0.269231,0.141026,0.170213,0.070513,0.025641,0.096154,0.24359,0.166667,0.673077,8.539539,2.111111,0.444444,0.888889,0.223643,0.376654,"0.259827
"

1.0,wiki_86,14.166667,7.023529,2.423529,85,5.166667,5.833333,1.0,0.333333,0.0,0.058824,0.035294,0.317647,0.082353,0.165049,0.152941,0.035294,0.129412,0.235294,0.082353,0.717647,9.613803,0.833333,0.5,1.833333,0.285598,0.40033,"0.382666
"

1.0,wiki_87,15.458333,6.566038,2.226415,371,4.416667,5.791667,0.875,0.416667,0.0,0.107817,0.043127,0.285714,0.118598,0.110048,0.132075,0.03504,0.03504,0.177898,0.153639,0.603774,9.397454,1.666667,0.541667,1.625,0.172382,0.446611,"0.181799
"

1.0,wiki_88,14.52381,6.370492,2.311475,305,4.190476,5.47619,0.857143,0.095238,0.0,0.154098,0.078689,0.259016,0.121311,0.128205,0.177049,0.032787,0.055738,0.163934,0.098361,0.485246,8.775664,2.238095,0.47619,1.333333,0.24618,0.418845,"0.232814
"

1.0,wiki_89,13.0,5.871795,2.153846,39,3.666667,5.333333,1.0,0.0,0.0,0.153846,0.102564,0.282051,0.179487,0.204082,0.205128,0.025641,0.0,0.25641,0.051282,0.615385,8.594751,2.0,0.333333,1.666667,0.120819,0.587067,"0.206612
"

1.0,wiki_90,16.583333,5.819095,2.190955,199,5.416667,5.416667,0.75,0.25,0.083333,0.105528,0.040201,0.261307,0.135678,0.122807,0.155779,0.030151,0.025126,0.246231,0.145729,0.577889,8.458371,1.75,0.5,2.333333,0.164338,0.349828,"0.204051
"

1.0,wiki_91,15.875,6.322835,2.433071,127,4.5,6.375,1.75,0.25,0.0,0.125984,0.047244,0.188976,0.173228,0.175325,0.11811,0.07874,0.047244,0.228346,0.094488,0.669291,8.947088,2.0,1.25,1.5,0.251,0.48484,"0.295156
"

1.0,wiki_92,22.0,5.5,2.136364,22,8.0,7,2.0,0.0,0.0,0.045455,0.045455,0.409091,0.136364,0.241379,0.181818,0.0,0.045455,0.318182,0.090909,0.863636,8.715224,1.0,0.0,3.0,0.135827,0.0,"0.30699
"

1.0,wiki_93,18.136364,6.506266,2.345865,399,4.772727,6.590909,0.681818,0.590909,0.0,0.095238,0.030075,0.230576,0.162907,0.119205,0.162907,0.042607,0.0401,0.172932,0.112782,0.581454,8.412144,1.727273,0.772727,2.272727,0.157863,0.41852,"0.133835
"

1.0,wiki_94,12.75,7.421569,2.696078,102,3.0,5,1.125,0.5,0.0,0.196078,0.039216,0.27451,0.088235,0.184,0.117647,0.0,0.117647,0.294118,0.107843,0.72549,9.00565,2.5,0.0,0.75,0.251529,0.440941,"0.105694
"

1.0,wiki_95,13.166667,6.64557,2.240506,79,4.5,5,0.166667,0.333333,0.0,0.088608,0.050633,0.329114,0.063291,0.102273,0.240506,0.0,0.063291,0.126582,0.126582,0.632911,8.799511,1.166667,0.0,2.166667,0.318443,0.444829,"0.312952
"

1.0,wiki_96,25.8,7.775194,2.837209,129,8.4,10.2,2.0,0.4,0.0,0.085271,0.023256,0.317829,0.178295,0.116438,0.116279,0.031008,0.054264,0.131783,0.162791,0.72093,9.151673,2.2,0.8,1.4,0.174739,0.366243,"0.19282
"

1.0,wiki_97,12.764706,6.198157,2.345622,217,4.176471,5,0.764706,0.294118,0.058824,0.092166,0.041475,0.331797,0.073733,0.210145,0.179724,0.013825,0.046083,0.299539,0.119816,0.617512,8.83065,1.176471,0.176471,1.647059,0.148391,0.388883,"0.138605
"

1.0,wiki_98,16.666667,6.06,2.28,50,6.666667,5.333333,1.0,0.0,0.0,0.12,0.08,0.3,0.16,0.242424,0.14,0.06,0.04,0.36,0.06,0.72,8.267532,2.0,1.0,1.666667,0.21973,0.169169,"0.146323
"

1.0,wiki_99,12.285714,6.197674,2.313953,86,4.428571,6,1.0,0.571429,0.0,0.081395,0.023256,0.360465,0.104651,0.156863,0.127907,0.034884,0.081395,0.197674,0.151163,0.72093,8.479907,1.0,0.428571,0.857143,0.181821,0.378075,"0.302172
"

1.0,wiki_100,7.25,6.465517,2.637931,58,2.5,3.75,0.375,0.625,0.0,0.155172,0.034483,0.275862,0.086207,0.283951,0.172414,0.068966,0.017241,0.431034,0.068966,0.741379,7.314325,1.125,0.5,1.0,0.103111,0.411517,"0.164218
"

1.0,wiki_101,11.333333,6.382353,2.397059,68,4.333333,4.833333,0.333333,0.833333,0.0,0.088235,0.0,0.294118,0.029412,0.209302,0.25,0.044118,0.044118,0.294118,0.147059,0.701493,9.465007,1.0,0.5,1.833333,0.065051,0.260708,"0.0
"

1.0,wiki_102,12.5,6.74,2.24,50,4.5,5.5,1.0,0.0,0.0,0.18,0.1,0.32,0.1,0.12069,0.14,0.04,0.02,0.18,0.14,0.74,8.583086,2.25,0.5,1.0,0.240579,0.310429,"0.176621
"

1.0,wiki_103,14.875,6.579832,2.336134,119,4.625,6.625,0.75,0.375,0.0,0.12605,0.05042,0.252101,0.134454,0.15,0.184874,0.042017,0.05042,0.201681,0.10084,0.596639,8.674197,1.875,0.625,2.375,0.253558,0.353369,"0.105578
"

1.0,wiki_104,14.764706,6.364542,2.189243,502,4.323529,5.117647,0.911765,0.323529,0.029412,0.075697,0.033865,0.239044,0.145418,0.122378,0.175299,0.013944,0.041833,0.213147,0.123506,0.513944,9.461338,1.117647,0.205882,2.029412,0.20229,0.401134,"0.209536
"

1.0,wiki_105,16.25,5.887912,2.072527,455,4.535714,5.75,0.714286,0.5,0.035714,0.118681,0.046154,0.224176,0.092308,0.09901,0.178022,0.01978,0.03956,0.162637,0.12967,0.518681,9.348777,1.928571,0.321429,2.214286,0.164882,0.35252,"0.158616
"

1.0,wiki_106,12.083333,6.510345,2.317241,145,3.833333,5,0.833333,0.333333,0.083333,0.151724,0.048276,0.303448,0.075862,0.176136,0.131034,0.041379,0.068966,0.255172,0.124138,0.662069,8.955055,1.833333,0.5,1.25,0.203875,0.482136,"0.199461
"

1.0,wiki_107,12.0,6.125,2.166667,120,3.5,5,0.3,0.4,0.0,0.091667,0.033333,0.25,0.141667,0.136691,0.191667,0.041667,0.075,0.208333,0.133333,0.591667,8.684131,1.1,0.5,2.0,0.229828,0.495177,"0.193204
"

1.0,wiki_108,11.75,5.5,2.042553,94,3.75,5.25,0.375,0.25,0.0,0.148936,0.085106,0.212766,0.12766,0.153153,0.191489,0.085106,0.021277,0.191489,0.095745,0.680851,8.419139,1.75,1.0,1.625,0.102315,0.424375,"0.21459
"

1.0,wiki_109,14.5,6.212644,2.362069,174,4.25,6.333333,1.0,0.5,0.0,0.12069,0.034483,0.275862,0.097701,0.15942,0.132184,0.028736,0.045977,0.241379,0.12069,0.706897,8.985599,1.75,0.416667,1.0,0.180893,0.341386,"0.172466
"

1.0,wiki_110,16.0,5.84375,2.03125,64,4.5,5.75,0.25,0.5,0.0,0.09375,0.03125,0.25,0.15625,0.085714,0.140625,0.03125,0.078125,0.109375,0.140625,0.75,8.242493,1.5,0.5,1.5,0.273014,0.38897,"0.206936
"

1.0,wiki_111,24.125,6.642487,2.512953,193,7.75,9,1.5,0.125,0.0,0.11399,0.056995,0.310881,0.129534,0.126697,0.160622,0.025907,0.062176,0.160622,0.139896,0.590674,9.450555,2.75,0.625,2.5,0.123742,0.523982,"0.182335
"

1.0,wiki_112,13.052632,5.907258,2.177419,248,4.105263,5.105263,1.157895,0.157895,0.0,0.137097,0.056452,0.28629,0.116935,0.178808,0.169355,0.044355,0.048387,0.274194,0.108871,0.516129,8.408271,1.789474,0.578947,1.263158,0.204183,0.384519,"0.237104
"

1.0,wiki_113,21.0,5.833333,2.190476,42,7.0,8,1.0,0.5,0.0,0.095238,0.02381,0.333333,0.166667,0.25,0.142857,0.047619,0.047619,0.333333,0.095238,0.833333,9.470461,2.0,1.0,3.0,0.280891,0.668436,"0.211244
"

1.0,wiki_114,26.666667,6.3125,2.2375,80,8.333333,6.666667,3.0,0.666667,0.0,0.125,0.025,0.25,0.15,0.215686,0.1125,0.025,0.0625,0.2875,0.1625,0.7375,8.117552,3.333333,0.666667,2.666667,0.198653,0.425429,"0.1784
"

1.0,wiki_115,14.666667,6.931818,2.340909,44,5.0,7.333333,0.333333,0.666667,0.0,0.068182,0.022727,0.363636,0.113636,0.153846,0.159091,0.068182,0.090909,0.227273,0.113636,0.795455,8.208407,1.0,1.0,1.0,0.303158,0.433579,"0.493867
"

1.0,wiki_116,14.6,6.171233,2.260274,146,5.1,6.2,1.3,0.3,0.2,0.123288,0.047945,0.308219,0.10274,0.156069,0.075342,0.054795,0.10274,0.191781,0.143836,0.664384,9.260748,1.8,0.8,0.5,0.323263,0.352849,"0.137423
"

1.0,wiki_117,14.375,6.486957,2.304348,115,4.25,5.25,0.5,0.5,0.0,0.121739,0.043478,0.243478,0.13913,0.190141,0.147826,0.043478,0.043478,0.243478,0.113043,0.710526,8.950403,1.75,0.625,1.625,0.16305,0.435804,"0.247679
"

1.0,wiki_118,15.5,6.645161,2.322581,124,5.75,6.5,1.5,0.5,0.0,0.120968,0.024194,0.306452,0.040323,0.150685,0.129032,0.080645,0.064516,0.225806,0.137097,0.620968,8.663758,1.875,1.25,1.625,0.420382,0.458926,"0.34085
"

1.0,wiki_119,14.0,7.821429,2.857143,28,4.5,5.5,1.0,0.5,0.0,0.142857,0.071429,0.285714,0.214286,0.222222,0.178571,0.071429,0.0,0.321429,0.071429,0.821429,8.567701,2.0,1.0,1.0,0.358122,0.501407,"0.185616
"

1.0,wiki_120,20.0,6.79,2.47,100,4.8,7,2.0,0.2,0.2,0.12,0.04,0.24,0.2,0.206349,0.1,0.0,0.07,0.27,0.16,0.75,9.035179,2.4,0.0,1.2,0.251152,0.393523,"0.183559
"

1.0,wiki_121,14.0,5.710317,2.115079,252,4.777778,4.833333,0.666667,0.611111,0.111111,0.087302,0.015873,0.301587,0.107143,0.136519,0.170635,0.051587,0.063492,0.194444,0.119048,0.543651,8.331345,1.222222,0.722222,1.944444,0.153159,0.472806,"0.235357
"

1.0,wiki_122,15.266667,6.733624,2.432314,229,5.2,5.666667,1.0,0.2,0.066667,0.100437,0.043668,0.344978,0.117904,0.178571,0.196507,0.0131,0.082969,0.253275,0.078603,0.576419,8.952387,1.533333,0.2,1.733333,0.122397,0.328484,"0.216873
"

1.0,wiki_123,15.6,6.25641,2.294872,78,5.2,5.8,0.4,0.6,0.0,0.076923,0.038462,0.230769,0.089744,0.070588,0.089744,0.0,0.076923,0.166667,0.192308,0.692308,7.552011,1.2,0.0,0.8,0.209883,0.443946,"0.160104
"

1.0,wiki_124,9.388889,6.52071,2.426036,169,3.444444,4.222222,0.722222,0.222222,0.0,0.153846,0.076923,0.378698,0.08284,0.219178,0.142012,0.011834,0.071006,0.331361,0.071006,0.579882,9.54421,1.388889,0.111111,0.777778,0.184613,0.375135,"0.205066
"

1.0,wiki_125,7.5,6.633333,2.433333,60,2.875,4,0.625,0.125,0.25,0.1,0.05,0.283333,0.183333,0.246914,0.133333,0.033333,0.033333,0.366667,0.066667,0.783333,8.870522,0.75,0.25,0.875,0.096653,0.316307,"0.178608
"

1.0,wiki_126,14.0,6.071429,2.571429,14,6.0,5,0.0,0.0,0.0,0.071429,0.071429,0.357143,0.071429,0.176471,0.357143,0.0,0.0,0.214286,0.071429,0.785714,10.010592,1.0,0.0,4.0,0.198386,0.0,"0.0
"

1.0,wiki_127,16.0,5.78125,2.0625,64,5.75,7.5,0.5,0.75,0.0,0.125,0.046875,0.3125,0.046875,0.085714,0.15625,0.046875,0.125,0.09375,0.15625,0.71875,7.972811,2.0,0.75,1.0,0.29298,0.451705,"0.123598
"

1.0,wiki_128,15.3,6.444444,2.294118,153,4.3,4.7,0.6,0.5,0.0,0.084967,0.019608,0.24183,0.130719,0.125,0.137255,0.03268,0.039216,0.20915,0.183007,0.699346,8.40096,1.3,0.5,1.8,0.086834,0.497464,"0.176266
"

1.0,wiki_129,9.583333,6.173913,2.2,115,2.833333,4.5,0.25,0.333333,0.0,0.121739,0.06087,0.243478,0.104348,0.114504,0.165217,0.017391,0.043478,0.165217,0.121739,0.704348,8.869665,1.166667,0.166667,1.0,0.185878,0.400351,"0.132782
"

1.0,wiki_130,14.714286,5.912621,2.087379,103,4.428571,6.142857,0.714286,0.428571,0.0,0.135922,0.038835,0.23301,0.106796,0.176,0.15534,0.067961,0.029126,0.223301,0.07767,0.679612,7.627392,2.0,1.0,1.571429,0.290649,0.430823,"0.150161
"

1.0,wiki_131,16.36,6.738386,2.369193,409,5.16,5.8,0.96,0.32,0.0,0.090465,0.041565,0.249389,0.124694,0.112311,0.149144,0.01467,0.061125,0.207824,0.114914,0.552567,9.420191,1.48,0.24,2.0,0.215088,0.41215,"0.202621
"

1.0,wiki_132,15.5,5.987097,2.116129,310,4.35,6.2,0.3,0.3,0.1,0.096774,0.041935,0.23871,0.093548,0.077612,0.167742,0.016129,0.077419,0.170968,0.109677,0.567742,8.790835,1.5,0.25,1.95,0.15475,0.375513,"0.168422
"

1.0,wiki_133,24.5,6.571429,2.469388,49,11.5,10.5,3.0,0.0,0.5,0.122449,0.040816,0.408163,0.081633,0.140351,0.040816,0.061224,0.122449,0.265306,0.142857,0.734694,8.718271,3.0,1.5,0.0,0.2342,0.357156,"0.160166
"

1.0,wiki_134,12.1875,7.005128,2.476923,195,4.3125,6,0.3125,0.4375,0.0625,0.097436,0.035897,0.338462,0.164103,0.113122,0.128205,0.025641,0.071795,0.138462,0.117949,0.661538,9.165024,1.1875,0.3125,1.3125,0.223984,0.534159,"0.281564
"

1.0,wiki_135,12.25,5.530612,1.938776,49,3.75,6.5,0.25,0.0,0.0,0.204082,0.081633,0.204082,0.081633,0.125,0.122449,0.081633,0.040816,0.183673,0.122449,0.77551,8.811628,2.5,1.0,1.0,0.254431,0.250128,"0.154482
"

1.0,wiki_136,12.090909,6.496241,2.255639,133,3.727273,4.909091,0.636364,0.545455,0.0,0.12782,0.045113,0.24812,0.112782,0.1625,0.112782,0.015038,0.030075,0.300752,0.12782,0.699248,9.261669,1.545455,0.181818,1.181818,0.21585,0.47354,"0.20043
"

1.0,wiki_137,11.0,5.676768,2.070707,99,3.444444,4.555556,0.111111,0.333333,0.0,0.080808,0.040404,0.282828,0.161616,0.108108,0.161616,0.040404,0.070707,0.222222,0.151515,0.571429,8.076826,0.888889,0.444444,1.777778,0.286483,0.53161,"0.302912
"

1.0,wiki_138,17.333333,6.692308,2.403846,104,5.166667,5.5,0.833333,0.166667,0.0,0.086538,0.048077,0.230769,0.153846,0.154472,0.163462,0.028846,0.048077,0.25,0.086538,0.701923,8.683277,1.5,0.5,1.833333,0.312437,0.42284,"0.146848
"

1.0,wiki_139,13.8,6.123188,2.268116,138,4.5,6.5,0.8,0.3,0.0,0.130435,0.050725,0.311594,0.115942,0.178571,0.123188,0.036232,0.094203,0.231884,0.144928,0.608696,9.459389,1.7,0.5,1.1,0.212351,0.361893,"0.209735
"

1.0,wiki_140,21.375,5.549708,2.081871,171,6.875,8,0.875,0.5,0.0,0.070175,0.023392,0.233918,0.105263,0.165854,0.163743,0.035088,0.052632,0.263158,0.128655,0.614035,9.31495,1.5,0.75,2.625,0.188156,0.418704,"0.198397
"

1.0,wiki_141,16.375,6.129771,2.141221,262,4.875,6.0625,0.8125,0.5,0.0,0.129771,0.049618,0.240458,0.125954,0.111864,0.156489,0.041985,0.053435,0.141221,0.141221,0.60687,8.609058,2.125,0.6875,2.0625,0.154506,0.415387,"0.195356
"

1.0,wiki_142,13.785714,6.373057,2.435233,193,4.571429,5.357143,1.071429,0.142857,0.071429,0.098446,0.046632,0.326425,0.15544,0.197581,0.129534,0.010363,0.051813,0.305699,0.129534,0.632124,9.445069,1.357143,0.142857,1.357143,0.185819,0.317324,"0.160644
"

1.0,wiki_143,13.384615,7.057471,2.655172,174,4.076923,6.230769,0.846154,0.384615,0.076923,0.126437,0.04023,0.287356,0.132184,0.162679,0.126437,0.034483,0.051724,0.212644,0.149425,0.574713,9.655886,1.692308,0.461538,0.769231,0.234705,0.447494,"0.204814
"

1.0,wiki_144,14.5,5.505747,2.068966,87,4.333333,5.333333,1.0,0.5,0.0,0.08046,0.022989,0.264368,0.149425,0.128713,0.16092,0.022989,0.045977,0.287356,0.114943,0.712644,9.01014,1.166667,0.333333,2.166667,0.208422,0.36212,"0.128863
"

1.0,wiki_145,21.0,7.047619,2.380952,21,10.0,8,1.0,1.0,0.0,0.047619,0.0,0.428571,0.047619,0.086957,0.142857,0.047619,0.095238,0.095238,0.190476,0.904762,8.879472,1.0,1.0,3.0,0.342429,0.0,"0.0
"

1.0,wiki_146,15.818182,6.563218,2.37931,174,4.454545,5.636364,0.727273,0.272727,0.0,0.143678,0.057471,0.224138,0.143678,0.232143,0.091954,0.045977,0.022989,0.333333,0.126437,0.701149,8.480673,2.181818,0.727273,0.909091,0.119547,0.426364,"0.176568
"

1.0,wiki_147,15.555556,6.478571,2.264286,140,4.888889,6.555556,1.0,0.333333,0.0,0.107143,0.042857,0.271429,0.107143,0.144578,0.192857,0.021429,0.05,0.192857,0.135714,0.664286,8.834767,1.666667,0.333333,2.111111,0.291965,0.536515,"0.272413
"

1.0,wiki_148,17.0,6.264706,2.357843,204,5.583333,5.666667,0.75,0.583333,0.0,0.102941,0.02451,0.313725,0.156863,0.180723,0.127451,0.044118,0.029412,0.27451,0.137255,0.666667,8.558088,1.75,0.75,1.5,0.168709,0.404493,"0.178472
"

1.0,wiki_149,13.0,5.630769,2.015385,65,3.8,5.6,0.4,0.6,0.2,0.123077,0.015385,0.323077,0.092308,0.177215,0.169231,0.030769,0.046154,0.353846,0.107692,0.707692,8.79612,1.6,0.4,1.8,0.254536,0.285001,"0.177573
"

1.0,wiki_150,12.692308,6.521212,2.363636,165,4.076923,5.153846,0.307692,0.307692,0.076923,0.10303,0.048485,0.260606,0.145455,0.106952,0.139394,0.030303,0.048485,0.193939,0.139394,0.660606,8.833732,1.307692,0.384615,1.153846,0.236296,0.337364,"0.127329
"

1.0,wiki_151,12.0,5.787879,2.227273,264,4.045455,5.227273,0.5,0.181818,0.090909,0.117424,0.064394,0.265152,0.094697,0.190909,0.125,0.022727,0.05303,0.272727,0.125,0.625954,8.505121,1.409091,0.272727,0.818182,0.15241,0.373181,"0.16844
"

1.0,wiki_152,19.75,5.590717,2.004219,237,5.916667,6.083333,0.666667,0.5,0.0,0.063291,0.016878,0.232068,0.126582,0.104869,0.151899,0.029536,0.063291,0.21097,0.160338,0.565401,9.323401,1.25,0.583333,2.166667,0.233354,0.425097,"0.204355
"

1.0,wiki_153,9.8,6.244898,2.530612,49,3.4,4.4,0.6,0.2,0.0,0.102041,0.061224,0.285714,0.22449,0.257576,0.102041,0.020408,0.040816,0.346939,0.061224,0.836735,10.012748,1.0,0.2,0.8,0.04884,0.464005,"0.179915
"

1.0,wiki_154,8.538462,7.216216,2.792793,111,3.230769,4,0.692308,0.384615,0.0,0.135135,0.054054,0.342342,0.171171,0.238095,0.144144,0.063063,0.036036,0.333333,0.072072,0.693694,8.884249,1.076923,0.538462,0.769231,0.107339,0.434027,"0.181013
"

1.0,wiki_155,21.0,6.714286,2.333333,42,5.5,6,2.5,0.0,0.0,0.119048,0.047619,0.190476,0.119048,0.176471,0.166667,0.0,0.02381,0.261905,0.095238,0.738095,9.610123,2.5,0.0,3.0,0.185106,0.156482,"0.380516
"

1.0,wiki_156,14.9,6.201342,2.308725,149,4.9,5.1,1.3,0.2,0.0,0.087248,0.04698,0.295302,0.147651,0.193548,0.147651,0.040268,0.033557,0.268456,0.120805,0.662162,8.961338,1.3,0.6,1.9,0.212107,0.39134,"0.138079
"

1.0,wiki_157,22.0,6.352273,2.420455,88,7.75,7.5,0.75,0.0,0.0,0.079545,0.045455,0.306818,0.056818,0.17757,0.181818,0.022727,0.079545,0.215909,0.147727,0.715909,8.98353,1.75,0.5,3.0,0.136724,0.325811,"0.042735
"

1.0,wiki_158,25.25,6.029703,2.128713,101,6.5,7,2.0,0.5,0.25,0.138614,0.049505,0.247525,0.09901,0.165289,0.168317,0.029703,0.079208,0.207921,0.108911,0.683168,8.988945,3.5,0.75,2.75,0.273138,0.362629,"0.262116
"

1.0,wiki_159,15.0,6.653333,2.253333,150,4.8,5.4,0.5,0.2,0.0,0.073333,0.046667,0.24,0.16,0.107143,0.16,0.013333,0.053333,0.18,0.106667,0.606667,9.291,1.1,0.2,2.3,0.212242,0.379642,"0.1736
"

1.0,wiki_160,21.5,5.953488,2.116279,86,7.0,6.5,0.5,1.0,0.0,0.081395,0.011628,0.302326,0.186047,0.165049,0.186047,0.034884,0.05814,0.290698,0.151163,0.604651,8.40405,1.75,0.75,3.25,0.3894,0.346811,"0.226748
"

1.0,wiki_161,21.166667,6.393701,2.314961,127,6.666667,7.333333,1.166667,0.0,0.0,0.125984,0.062992,0.259843,0.110236,0.130137,0.149606,0.031496,0.047244,0.212598,0.15748,0.700787,8.576677,2.666667,0.666667,2.166667,0.156834,0.41409,"0.137569
"

1.0,wiki_162,13.72,6.274052,2.396501,343,4.36,5.76,0.8,0.48,0.0,0.139942,0.055394,0.282799,0.081633,0.146766,0.142857,0.026239,0.058309,0.230321,0.134111,0.542274,8.622634,1.92,0.36,1.44,0.124982,0.370177,"0.234332
"

